,open,high,low,close,adjclose,volume,ticker
2018-01-02,35.04999923706055,36.45000076293945,35.04999923706055,36.20000076293945,36.20000076293945,783900,TDOC
2018-01-03,36.25,37.375,36.0,36.849998474121094,36.849998474121094,783300,TDOC
2018-01-04,37.349998474121094,38.400001525878906,36.70000076293945,37.20000076293945,37.20000076293945,1137800,TDOC
2018-01-05,37.5,38.25,36.95000076293945,37.5,37.5,971000,TDOC
2018-01-08,35.95000076293945,36.5,33.650001525878906,36.04999923706055,36.04999923706055,2553400,TDOC
2018-01-09,36.25,36.70000076293945,34.0,34.5,34.5,1288400,TDOC
2018-01-10,34.04999923706055,34.099998474121094,32.70000076293945,33.099998474121094,33.099998474121094,1983600,TDOC
2018-01-11,33.25,33.849998474121094,33.04999923706055,33.20000076293945,33.20000076293945,1115200,TDOC
2018-01-12,33.849998474121094,34.599998474121094,31.850000381469727,32.650001525878906,32.650001525878906,1905300,TDOC
2018-01-16,32.79999923706055,33.099998474121094,32.25,32.75,32.75,1036600,TDOC
2018-01-17,33.150001525878906,33.19499969482422,31.600000381469727,32.45000076293945,32.45000076293945,1122200,TDOC
2018-01-18,32.150001525878906,32.349998474121094,31.100000381469727,31.299999237060547,31.299999237060547,1316800,TDOC
2018-01-19,31.299999237060547,32.95000076293945,30.875,32.650001525878906,32.650001525878906,1601600,TDOC
2018-01-22,32.79999923706055,32.95000076293945,31.454999923706055,32.75,32.75,1677700,TDOC
2018-01-23,32.75,34.95000076293945,32.70000076293945,34.54999923706055,34.54999923706055,1476200,TDOC
2018-01-24,34.70000076293945,35.04999923706055,34.04999923706055,34.900001525878906,34.900001525878906,898500,TDOC
2018-01-25,35.099998474121094,35.5,34.80500030517578,35.29999923706055,35.29999923706055,855100,TDOC
2018-01-26,36.0,36.95000076293945,35.45000076293945,36.5,36.5,1387900,TDOC
2018-01-29,36.400001525878906,36.5,35.599998474121094,36.099998474121094,36.099998474121094,770300,TDOC
2018-01-30,35.900001525878906,36.92499923706055,35.79999923706055,36.29999923706055,36.29999923706055,1094300,TDOC
